"Date","Open","High","Low","Close"
"01 Jul 2003","     1133.95","     1139.00","     1125.75","     1130.70"
"30 Jun 2003","     1125.60","     1141.30","     1125.50","     1134.15"
"27 Jun 2003","     1117.45","     1126.80","     1109.35","     1125.55"
"26 Jun 2003","     1106.80","     1118.90","     1106.80","     1116.35"
"25 Jun 2003","     1085.65","     1109.75","     1084.35","     1106.65"
"24 Jun 2003","     1089.20","     1092.65","     1079.10","     1085.35"
"23 Jun 2003","     1100.60","     1106.15","     1087.65","     1089.20"
"20 Jun 2003","     1092.65","     1101.60","     1081.35","     1100.25"
"19 Jun 2003","     1085.95","     1097.00","     1078.90","     1092.55"
"18 Jun 2003","     1082.80","     1093.20","     1080.90","     1086.75"
"17 Jun 2003","     1052.30","     1083.20","     1052.30","     1081.95"
"16 Jun 2003","     1056.50","     1059.80","     1045.55","     1051.80"
"13 Jun 2003","     1050.95","     1059.45","     1050.95","     1056.20"
"12 Jun 2003","     1044.20","     1052.60","     1043.10","     1051.30"
"11 Jun 2003","     1038.00","     1048.25","     1035.00","     1044.10"
"10 Jun 2003","     1052.00","     1056.55","     1033.95","     1037.80"
"09 Jun 2003","     1046.00","     1057.05","     1039.85","     1052.10"
"06 Jun 2003","     1036.20","     1048.85","     1035.95","     1046.40"
"05 Jun 2003","     1021.10","     1038.30","     1021.10","     1035.05"
"04 Jun 2003","     1010.70","     1022.75","     1010.10","     1021.05"
"03 Jun 2003","     1015.90","     1016.90","     1007.65","     1010.65"
"02 Jun 2003","     1006.85","     1020.50","     1004.70","     1015.15"
"30 May 2003","     1000.05","     1013.85","      994.65","     1006.80"
"29 May 2003","      990.80","     1004.85","      989.50","     1002.60"
"28 May 2003","      977.65","      992.25","      977.55","      990.80"
"27 May 2003","      982.35","      990.00","      974.25","      976.85"
"26 May 2003","      967.85","      983.90","      967.10","      982.45"
"23 May 2003","      963.50","      972.90","      962.40","      967.90"
"22 May 2003","      967.95","      972.40","      960.05","      963.25"
"21 May 2003","      972.05","      980.75","      965.55","      968.00"
"20 May 2003","      964.65","      974.05","      959.80","      971.55"
"19 May 2003","      973.70","      979.85","      964.60","      966.55"
"16 May 2003","      959.85","      974.40","      959.85","      973.10"
"15 May 2003","      952.15","      961.60","      951.15","      959.85"
"14 May 2003","      944.20","      953.45","      943.15","      952.15"
"13 May 2003","      936.90","      945.80","      936.70","      944.20"
"12 May 2003","      938.50","      944.45","      934.00","      936.00"
"09 May 2003","      941.60","      941.65","      935.80","      937.85"
"08 May 2003","      950.15","      951.30","      938.70","      941.55"
"07 May 2003","      950.40","      956.65","      948.90","      950.15"
"06 May 2003","      945.85","      955.00","      943.20","      951.85"
"05 May 2003","      937.45","      948.95","      936.65","      945.40"
"02 May 2003","      930.90","      940.20","      930.80","      938.30"
"30 Apr 2003","      935.25","      935.55","      929.85","      934.05"
"29 Apr 2003","      929.75","      936.90","      929.75","      932.30"
"28 Apr 2003","      922.85","      931.05","      920.00","      929.50"
"25 Apr 2003","      929.45","      931.35","      921.10","      924.30"
"24 Apr 2003","      934.20","      943.15","      927.80","      929.70"
"23 Apr 2003","      943.75","      951.20","      931.50","      934.20"
"22 Apr 2003","      947.10","      951.40","      937.85","      943.50"
"21 Apr 2003","      941.50","      949.70","      941.50","      947.20"
"17 Apr 2003","      958.65","      958.65","      936.70","      940.70"
"16 Apr 2003","      950.65","      961.75","      949.00","      958.65"
"15 Apr 2003","      951.80","      964.20","      938.80","      951.20"
"11 Apr 2003","      958.90","      965.15","      935.70","      949.80"
"10 Apr 2003","     1003.80","     1003.80","      958.20","      962.20"
"09 Apr 2003","     1018.00","     1018.00","     1002.30","     1004.85"
"08 Apr 2003","     1032.00","     1032.00","     1016.60","     1018.10"
"07 Apr 2003","     1017.05","     1033.45","     1017.05","     1031.50"
"04 Apr 2003","     1009.15","     1018.25","     1002.75","     1016.95"
"03 Apr 2003","      999.55","     1010.75","      999.55","     1009.15"
"02 Apr 2003","      984.45","     1002.10","      984.45","      999.40"
"01 Apr 2003","      977.40","      992.05","      973.50","      984.30"
"31 Mar 2003","     1000.60","     1000.60","      974.10","      978.20"
"28 Mar 2003","     1002.80","     1006.30","      996.75","     1000.60"
"27 Mar 2003","     1013.90","     1013.90","      999.60","     1002.70"
"26 Mar 2003","     1011.55","     1019.90","     1004.85","     1013.85"
"25 Mar 2003","     1013.50","     1013.50","      998.40","     1011.30"
"24 Mar 2003","     1037.15","     1038.55","     1011.95","     1013.90"
"22 Mar 2003","     1030.60","     1039.80","     1030.60","     1037.15"
"21 Mar 2003","     1025.55","     1033.70","     1022.05","     1030.55"
"20 Mar 2003","     1003.45","     1028.90","     1001.75","     1025.25"
"19 Mar 2003","      993.35","     1011.45","      992.90","     1003.90"
"17 Mar 2003","      999.70","     1000.85","      982.70","      993.00"
"13 Mar 2003","     1001.50","     1006.40","      994.20","      999.65"
"12 Mar 2003","     1014.25","     1017.75","     1000.05","     1001.70"
"11 Mar 2003","     1006.65","     1016.70","      998.95","     1014.55"
"10 Mar 2003","     1017.10","     1021.50","     1004.35","     1006.70"
"07 Mar 2003","     1031.05","     1031.05","     1014.30","     1017.10"
"06 Mar 2003","     1040.30","     1040.75","     1029.55","     1031.25"
"05 Mar 2003","     1046.55","     1046.55","     1029.90","     1040.70"
"04 Mar 2003","     1058.70","     1058.70","     1045.20","     1046.60"
"03 Mar 2003","     1063.55","     1070.85","     1057.55","     1058.85"
"28 Feb 2003","     1053.65","     1068.65","     1053.65","     1063.40"
"27 Feb 2003","     1049.60","     1057.45","     1044.90","     1052.95"
"26 Feb 2003","     1055.60","     1059.60","     1048.20","     1049.65"
"25 Feb 2003","     1070.10","     1073.25","     1054.90","     1055.55"
"24 Feb 2003","     1066.20","     1075.50","     1066.20","     1070.15"
"21 Feb 2003","     1065.60","     1069.20","     1061.10","     1066.15"
"20 Feb 2003","     1064.15","     1071.70","     1058.35","     1065.60"
"19 Feb 2003","     1059.30","     1068.80","     1059.30","     1064.30"
"18 Feb 2003","     1058.95","     1065.15","     1057.60","     1059.30"
"17 Feb 2003","     1036.20","     1060.50","     1036.20","     1058.20"
"14 Feb 2003","     1044.45","     1047.05","     1034.10","     1036.00"
"12 Feb 2003","     1048.15","     1051.00","     1040.40","     1044.45"
"11 Feb 2003","     1048.60","     1055.80","     1044.55","     1048.00"
"10 Feb 2003","     1058.20","     1058.75","     1047.15","     1048.60"
"07 Feb 2003","     1063.75","     1065.80","     1055.50","     1057.50"
"06 Feb 2003","     1047.25","     1065.95","     1043.70","     1063.60"
"05 Feb 2003","     1054.30","     1054.65","     1041.75","     1047.40"
"04 Feb 2003","     1056.55","     1063.70","     1050.45","     1054.80"
"03 Feb 2003","     1040.25","     1056.60","     1036.50","     1055.30"
"31 Jan 2003","     1034.75","     1044.25","     1026.20","     1041.85"
"30 Jan 2003","     1037.15","     1050.55","     1031.35","     1034.60"
"29 Jan 2003","     1059.80","     1059.80","     1033.30","     1037.20"
"28 Jan 2003","     1036.35","     1047.95","     1026.75","     1046.20"
"27 Jan 2003","     1057.80","     1059.35","     1030.35","     1037.65"
"24 Jan 2003","     1070.60","     1075.20","     1053.40","     1056.05"
"23 Jan 2003","     1081.40","     1083.15","     1069.05","     1070.90"
"22 Jan 2003","     1078.45","     1086.20","     1073.60","     1082.90"
"21 Jan 2003","     1076.30","     1080.50","     1074.10","     1077.90"
"20 Jan 2003","     1086.25","     1087.00","     1074.20","     1076.35"
"17 Jan 2003","     1089.30","     1090.25","     1083.20","     1086.50"
"16 Jan 2003","     1085.05","     1091.35","     1083.95","     1088.35"
"15 Jan 2003","     1077.90","     1087.50","     1077.80","     1085.00"
"14 Jan 2003","     1072.70","     1080.80","     1070.30","     1078.95"
"13 Jan 2003","     1080.25","     1080.40","     1070.75","     1073.75"
"10 Jan 2003","     1097.60","     1103.25","     1077.40","     1080.25"
"09 Jan 2003","     1089.75","     1099.15","     1087.75","     1097.35"
"08 Jan 2003","     1082.40","     1091.45","     1082.30","     1089.35"
"07 Jan 2003","     1084.40","     1089.85","     1078.95","     1081.80"
"06 Jan 2003","     1089.75","     1093.05","     1081.25","     1084.35"
"03 Jan 2003","     1094.45","     1099.85","     1087.30","     1089.60"
"02 Jan 2003","     1100.55","     1105.60","     1091.20","     1093.05"
"01 Jan 2003","     1093.60","     1102.10","     1093.60","     1100.15"
"31 Dec 2002","     1091.85","     1100.10","     1091.70","     1093.50"
"30 Dec 2002","     1095.80","     1095.80","     1084.35","     1091.95"
"27 Dec 2002","     1095.65","     1103.95","     1095.60","     1098.40"
"26 Dec 2002","     1085.05","     1100.40","     1085.05","     1094.80"
"24 Dec 2002","     1075.95","     1087.00","     1072.65","     1085.00"
"23 Dec 2002","     1079.30","     1082.60","     1073.35","     1076.00"
"20 Dec 2002","     1075.45","     1084.95","     1075.40","     1079.30"
"19 Dec 2002","     1077.85","     1079.90","     1070.50","     1076.00"
"18 Dec 2002","     1073.20","     1083.65","     1072.85","     1077.95"
"17 Dec 2002","     1078.70","     1084.95","     1069.00","     1073.25"
"16 Dec 2002","     1089.00","     1100.00","     1075.55","     1078.45"
"13 Dec 2002","     1074.45","     1087.35","     1074.45","     1086.20"
"12 Dec 2002","     1069.95","     1078.85","     1066.80","     1077.00"
"11 Dec 2002","     1064.10","     1076.95","     1062.30","     1069.75"
"10 Dec 2002","     1058.35","     1066.10","     1045.65","     1063.70"
"09 Dec 2002","     1070.50","     1085.75","     1054.95","     1058.65"
"06 Dec 2002","     1047.55","     1072.25","     1047.55","     1069.80"
"05 Dec 2002","     1036.75","     1052.45","     1036.75","     1045.95"
"04 Dec 2002","     1055.75","     1055.75","     1034.10","     1036.40"
"03 Dec 2002","     1067.70","     1075.75","     1051.80","     1055.00"
"02 Dec 2002","     1050.15","     1070.15","     1050.15","     1067.90"
"29 Nov 2002","     1049.55","     1057.45","     1040.95","     1050.15"
"28 Nov 2002","     1031.25","     1051.75","     1031.25","     1049.70"
"27 Nov 2002","     1036.35","     1042.20","     1027.70","     1031.10"
"26 Nov 2002","     1026.40","     1040.45","     1026.00","     1036.15"
"25 Nov 2002","     1020.90","     1030.35","     1017.50","     1026.20"
"22 Nov 2002","     1009.50","     1026.00","     1009.50","     1020.15"
"21 Nov 2002","     1001.80","     1012.75","     1001.80","     1008.75"
"20 Nov 2002","      996.85","     1007.20","      992.30","     1001.60"
"18 Nov 2002","      990.35","     1000.30","      989.05","      996.85"
"15 Nov 2002","      972.30","      992.05","      972.30","      990.35"
"14 Nov 2002","      964.15","      974.10","      963.50","      971.90"
"13 Nov 2002","      960.35","      965.75","      956.90","      962.65"
"12 Nov 2002","      953.90","      960.85","      948.05","      959.85"
"11 Nov 2002","      957.55","      958.55","      952.10","      954.05"
"08 Nov 2002","      960.50","      960.95","      954.35","      956.95"
"07 Nov 2002","      962.35","      970.20","      957.95","      960.70"
"05 Nov 2002","      962.85","      963.70","      957.20","      962.30"
"04 Nov 2002","      951.60","      965.50","      951.60","      962.10"
"01 Nov 2002","      951.45","      956.95","      946.40","      951.45"
"31 Oct 2002","      937.35","      953.30","      937.05","      951.40"
"30 Oct 2002","      936.15","      944.35","      935.90","      937.75"
"29 Oct 2002","      922.55","      939.70","      921.65","      936.90"
"28 Oct 2002","      932.35","      934.90","      920.10","      922.70"
"25 Oct 2002","      946.80","      946.80","      929.25","      932.20"
"24 Oct 2002","      957.70","      959.80","      945.00","      946.90"
"23 Oct 2002","      962.90","      963.75","      955.45","      957.35"
"22 Oct 2002","      967.50","      976.35","      961.65","      962.50"
"21 Oct 2002","      971.75","      976.20","      965.65","      967.35"
"18 Oct 2002","      973.80","      982.50","      968.80","      971.65"
"17 Oct 2002","      973.70","      976.05","      966.55","      973.30"
"16 Oct 2002","      972.90","      983.60","      971.70","      973.60"
"14 Oct 2002","      971.50","      976.50","      969.00","      972.45"
"11 Oct 2002","      958.45","      973.50","      958.45","      971.05"
"10 Oct 2002","      954.80","      960.45","      945.00","      958.45"
"09 Oct 2002","      960.85","      968.75","      952.95","      954.75"
"08 Oct 2002","      954.80","      963.15","      952.50","      960.80"
"07 Oct 2002","      947.80","      956.35","      946.25","      954.75"
"04 Oct 2002","      948.10","      951.80","      944.50","      948.20"
"03 Oct 2002","      955.35","      957.90","      945.80","      948.20"
"01 Oct 2002","      961.15","      964.20","      950.30","      955.20"
"30 Sep 2002","      976.15","      976.15","      961.55","      963.15"
"27 Sep 2002","      969.95","      978.00","      969.25","      976.45"
"26 Sep 2002","      970.10","      976.25","      968.25","      969.90"
"25 Sep 2002","      964.65","      971.85","      960.50","      970.05"
"24 Sep 2002","      969.95","      969.95","      960.20","      966.20"
"23 Sep 2002","      969.85","      974.75","      967.35","      970.30"
"20 Sep 2002","      975.60","      975.60","      960.70","      969.60"
"19 Sep 2002","      983.45","      985.25","      970.80","      976.05"
"18 Sep 2002","      994.15","      994.15","      981.60","      983.60"
"17 Sep 2002","      985.75","      996.80","      985.75","      994.90"
"16 Sep 2002","      991.75","      997.00","      983.55","      985.75"
"13 Sep 2002","     1001.40","     1001.40","      989.85","      992.00"
"12 Sep 2002","      998.95","     1005.15","      998.80","     1001.65"
"11 Sep 2002","      998.60","     1002.35","      993.35","      998.85"
"09 Sep 2002","      992.05","     1005.85","      985.25","      998.55"
"06 Sep 2002","     1008.45","     1008.45","      992.70","      995.20"
"05 Sep 2002","     1006.90","     1013.45","     1004.20","     1008.60"
"04 Sep 2002","     1000.70","     1008.80","      990.85","     1006.95"
"03 Sep 2002","     1013.65","     1014.80","      999.40","     1001.10"
"02 Sep 2002","     1010.90","     1024.65","     1010.85","     1013.50"
"30 Aug 2002","      987.65","     1012.75","      986.70","     1010.60"
"29 Aug 2002","      985.85","      989.40","      981.45","      987.25"
"28 Aug 2002","      987.35","      988.10","      981.10","      985.70"
"27 Aug 2002","      998.85","     1003.30","      985.70","      987.70"
"26 Aug 2002","      992.40","     1001.45","      986.15","      998.85"
"23 Aug 2002","      985.75","      996.40","      984.70","      995.20"
"22 Aug 2002","      988.55","      995.30","      983.45","      985.70"
"21 Aug 2002","      988.60","      994.25","      984.35","      988.45"
"20 Aug 2002","      979.75","      990.85","      979.05","      988.55"
"19 Aug 2002","      979.40","      983.55","      978.20","      979.85"
"16 Aug 2002","      970.75","      981.20","      968.35","      979.25"
"14 Aug 2002","      976.05","      976.25","      967.25","      969.65"
"13 Aug 2002","      970.40","      977.20","      969.90","      976.05"
"12 Aug 2002","      961.15","      971.55","      961.15","      969.85"
"09 Aug 2002","      953.80","      963.85","      948.00","      961.95"
"08 Aug 2002","      969.15","      971.75","      951.20","      953.55"
"07 Aug 2002","      967.70","      978.60","      966.55","      969.10"
"06 Aug 2002","      963.30","      969.55","      955.40","      966.65"
"05 Aug 2002","      954.90","      966.50","      953.90","      963.25"
"02 Aug 2002","      957.55","      957.55","      935.55","      954.75"
"01 Aug 2002","      959.20","      972.05","      954.15","      957.70"
"31 Jul 2002","      960.30","      964.10","      943.60","      958.90"
"30 Jul 2002","      973.00","      987.50","      956.80","      960.65"
"29 Jul 2002","      973.00","      977.95","      953.15","      971.65"
"26 Jul 2002","     1001.05","     1001.05","      972.55","      973.50"
"25 Jul 2002","     1004.20","     1021.30","      997.85","     1001.55"
"24 Jul 2002","     1021.80","     1022.20","     1001.90","     1004.05"
"23 Jul 2002","     1012.05","     1023.65","     1005.75","     1021.90"
"22 Jul 2002","     1035.20","     1035.20","     1009.00","     1012.00"
"19 Jul 2002","     1041.35","     1041.50","     1032.25","     1035.90"
"18 Jul 2002","     1032.55","     1044.00","     1032.55","     1041.30"
"17 Jul 2002","     1035.95","     1037.50","     1025.00","     1032.55"
"16 Jul 2002","     1047.90","     1051.85","     1033.95","     1035.95"
"15 Jul 2002","     1057.95","     1058.45","     1043.30","     1048.00"
"12 Jul 2002","     1057.10","     1064.90","     1054.90","     1058.25"
"11 Jul 2002","     1070.95","     1070.95","     1055.30","     1056.60"
"10 Jul 2002","     1081.55","     1087.40","     1069.45","     1071.70"
"09 Jul 2002","     1081.90","     1083.65","     1077.55","     1080.30"
"08 Jul 2002","     1074.00","     1085.30","     1072.90","     1082.05"
"05 Jul 2002","     1071.00","     1076.20","     1067.45","     1073.80"
"04 Jul 2002","     1069.95","     1078.55","     1068.40","     1070.55"
"03 Jul 2002","     1067.80","     1074.00","     1065.55","     1069.90"
"02 Jul 2002","     1067.90","     1071.70","     1064.95","     1068.05"
"01 Jul 2002","     1058.00","     1070.15","     1058.00","     1068.95"
"28 Jun 2002","     1049.40","     1068.90","     1049.40","     1057.80"
"27 Jun 2002","     1044.50","     1053.70","     1044.00","     1048.55"
"26 Jun 2002","     1055.35","     1061.05","     1042.20","     1044.20"
"25 Jun 2002","     1061.90","     1063.30","     1048.55","     1055.40"
"24 Jun 2002","     1065.60","     1065.60","     1054.45","     1061.85"
"21 Jun 2002","     1069.50","     1069.80","     1058.95","     1062.55"
"20 Jun 2002","     1063.10","     1074.00","     1056.25","     1070.05"
"19 Jun 2002","     1074.70","     1079.20","     1056.45","     1062.90"
"18 Jun 2002","     1088.90","     1097.40","     1073.75","     1074.95"
"17 Jun 2002","     1085.80","     1097.55","     1085.70","     1088.90"
"14 Jun 2002","     1081.75","     1087.60","     1079.45","     1085.70"
"13 Jun 2002","     1093.00","     1102.05","     1080.80","     1082.85"
"12 Jun 2002","     1097.15","     1100.45","     1088.50","     1092.80"
"11 Jun 2002","     1070.95","     1099.50","     1070.55","     1097.05"
"10 Jun 2002","     1049.95","     1072.50","     1049.95","     1069.90"
"07 Jun 2002","     1063.75","     1063.75","     1044.35","     1048.80"
"06 Jun 2002","     1064.15","     1072.00","     1055.50","     1064.35"
"05 Jun 2002","     1045.55","     1067.50","     1045.00","     1064.20"
"04 Jun 2002","     1040.15","     1047.40","     1036.55","     1045.40"
"03 Jun 2002","     1029.25","     1047.25","     1029.25","     1039.75"
"31 May 2002","     1032.50","     1037.70","     1020.10","     1028.80"
"30 May 2002","     1041.40","     1049.95","     1030.10","     1032.15"
"29 May 2002","     1038.20","     1047.95","     1026.50","     1041.65"
"28 May 2002","     1061.90","     1062.30","     1034.10","     1038.20"
"27 May 2002","     1067.00","     1071.50","     1054.10","     1062.70"
"24 May 2002","     1026.90","     1069.20","     1026.90","     1067.00"
"23 May 2002","     1045.20","     1045.35","     1024.30","     1026.75"
"22 May 2002","     1049.50","     1050.90","     1035.50","     1045.30"
"21 May 2002","     1074.75","     1074.85","     1028.25","     1049.20"
"20 May 2002","     1091.70","     1097.95","     1071.35","     1074.35"
"17 May 2002","     1092.80","     1099.75","     1079.95","     1090.65"
"16 May 2002","     1108.25","     1111.25","     1089.85","     1092.80"
"15 May 2002","     1115.15","     1121.50","     1102.65","     1107.80"
"14 May 2002","     1119.95","     1125.95","     1111.45","     1115.10"
"13 May 2002","     1116.80","     1121.95","     1114.20","     1119.65"
"10 May 2002","     1127.05","     1127.30","     1111.15","     1116.40"
"09 May 2002","     1117.70","     1136.55","     1117.70","     1127.60"
"08 May 2002","     1110.70","     1122.70","     1110.70","     1117.60"
"07 May 2002","     1100.90","     1111.85","     1096.65","     1110.70"
"06 May 2002","     1096.95","     1102.05","     1096.25","     1100.95"
"03 May 2002","     1093.40","     1098.60","     1091.50","     1096.95"
"02 May 2002","     1084.80","     1101.10","     1084.80","     1093.30"
"30 Apr 2002","     1074.25","     1085.75","     1073.40","     1084.50"
"29 Apr 2002","     1097.55","     1098.65","     1073.30","     1074.20"
"26 Apr 2002","     1094.25","     1103.35","     1094.10","     1097.40"
"25 Apr 2002","     1110.65","     1113.85","     1089.00","     1094.30"
"24 Apr 2002","     1106.25","     1116.85","     1105.70","     1110.60"
"23 Apr 2002","     1104.00","     1108.80","     1095.00","     1106.00"
"22 Apr 2002","     1100.50","     1107.20","     1088.05","     1104.15"
"19 Apr 2002","     1125.55","     1127.05","     1097.60","     1100.30"
"18 Apr 2002","     1125.25","     1135.00","     1123.80","     1129.00"
"17 Apr 2002","     1119.00","     1136.60","     1118.95","     1125.10"
"16 Apr 2002","     1130.80","     1133.50","     1116.65","     1118.75"
"15 Apr 2002","     1146.55","     1152.55","     1130.45","     1134.15"
"12 Apr 2002","     1143.25","     1151.55","     1138.65","     1146.50"
"11 Apr 2002","     1138.55","     1150.20","     1138.55","     1143.60"
"10 Apr 2002","     1126.70","     1140.25","     1125.75","     1138.50"
"09 Apr 2002","     1135.15","     1137.45","     1122.10","     1126.70"
"08 Apr 2002","     1141.90","     1147.90","     1134.00","     1135.25"
"05 Apr 2002","     1146.05","     1153.30","     1139.90","     1141.95"
"04 Apr 2002","     1124.05","     1149.65","     1123.90","     1145.90"
"03 Apr 2002","     1136.60","     1136.90","     1121.45","     1123.50"
"02 Apr 2002","     1138.80","     1147.30","     1132.30","     1136.95"
"01 Apr 2002","     1129.85","     1143.30","     1129.85","     1138.95"
"28 Mar 2002","     1123.60","     1138.45","     1123.60","     1129.55"
"27 Mar 2002","     1130.00","     1134.10","     1121.35","     1123.35"
"26 Mar 2002","     1138.10","     1140.20","     1117.85","     1123.05"
"22 Mar 2002","     1144.50","     1148.65","     1135.90","     1138.45"
"21 Mar 2002","     1155.55","     1155.55","     1141.05","     1144.20"
"20 Mar 2002","     1152.05","     1158.95","     1148.50","     1155.60"
"19 Mar 2002","     1169.40","     1170.80","     1150.30","     1152.15"
"18 Mar 2002","     1169.95","     1184.70","     1163.75","     1169.30"
"15 Mar 2002","     1159.60","     1173.75","     1159.60","     1169.75"
"14 Mar 2002","     1156.85","     1163.65","     1153.15","     1159.45"
"13 Mar 2002","     1150.20","     1165.40","     1143.55","     1157.05"
"12 Mar 2002","     1167.85","     1171.20","     1144.30","     1150.45"
"11 Mar 2002","     1187.50","     1192.75","     1164.55","     1167.85"
"08 Mar 2002","     1193.60","     1199.60","     1182.55","     1187.65"
"07 Mar 2002","     1173.60","     1195.20","     1173.60","     1193.05"
"06 Mar 2002","     1176.55","     1182.65","     1162.75","     1172.60"
"05 Mar 2002","     1176.40","     1193.10","     1175.15","     1178.50"
"04 Mar 2002","     1178.45","     1201.10","     1172.30","     1177.35"
"01 Mar 2002","     1142.05","     1181.25","     1135.45","     1178.00"
"28 Feb 2002","     1189.60","     1197.00","     1135.20","     1142.05"
"27 Feb 2002","     1190.15","     1205.95","     1180.00","     1189.20"
"26 Feb 2002","     1165.75","     1192.65","     1165.75","     1189.40"
"25 Feb 2002","     1163.65","     1167.60","     1155.45","     1165.45"
"22 Feb 2002","     1149.85","     1165.70","     1145.50","     1163.50"
"21 Feb 2002","     1146.05","     1158.05","     1146.05","     1149.85"
"20 Feb 2002","     1158.45","     1158.45","     1134.65","     1145.95"
"19 Feb 2002","     1172.85","     1178.10","     1155.10","     1158.90"
"18 Feb 2002","     1159.85","     1177.05","     1156.70","     1172.85"
"15 Feb 2002","     1150.65","     1164.10","     1150.30","     1159.95"
"14 Feb 2002","     1135.50","     1151.65","     1133.85","     1150.00"
"13 Feb 2002","     1129.80","     1142.30","     1129.60","     1135.10"
"12 Feb 2002","     1131.95","     1143.30","     1125.55","     1129.50"
"11 Feb 2002","     1124.85","     1144.15","     1124.85","     1131.55"
"08 Feb 2002","     1112.80","     1131.85","     1104.45","     1123.75"
"07 Feb 2002","     1114.85","     1130.95","     1104.30","     1110.45"
"06 Feb 2002","     1074.40","     1117.10","     1074.00","     1113.10"
"05 Feb 2002","     1076.25","     1081.20","     1069.40","     1074.25"
"04 Feb 2002","     1083.05","     1086.95","     1074.15","     1076.90"
"01 Feb 2002","     1076.95","     1088.05","     1076.95","     1081.65"
"31 Jan 2002","     1067.65","     1082.00","     1067.65","     1075.40"
"30 Jan 2002","     1072.85","     1072.85","     1058.80","     1067.45"
"29 Jan 2002","     1071.35","     1076.45","     1068.85","     1071.65"
"28 Jan 2002","     1083.25","     1088.75","     1068.70","     1071.35"
"25 Jan 2002","     1085.85","     1089.70","     1077.00","     1080.10"
"24 Jan 2002","     1089.60","     1098.60","     1081.70","     1085.30"
"23 Jan 2002","     1092.85","     1096.95","     1087.50","     1089.40"
"22 Jan 2002","     1091.35","     1099.00","     1090.00","     1092.85"
"21 Jan 2002","     1093.25","     1099.80","     1082.65","     1091.35"
"18 Jan 2002","     1109.55","     1121.75","     1089.05","     1093.15"
"17 Jan 2002","     1090.25","     1116.05","     1078.95","     1109.20"
"16 Jan 2002","     1094.15","     1104.80","     1085.30","     1090.30"
"15 Jan 2002","     1109.45","     1112.60","     1090.20","     1094.15"
"14 Jan 2002","     1089.45","     1118.50","     1089.45","     1109.80"
"11 Jan 2002","     1098.15","     1105.90","     1073.45","     1088.55"
"10 Jan 2002","     1098.80","     1105.35","     1093.60","     1098.20"
"09 Jan 2002","     1110.00","     1119.40","     1098.70","     1102.80"
"08 Jan 2002","     1100.55","     1114.55","     1097.90","     1109.90"
"07 Jan 2002","     1093.05","     1111.55","     1093.05","     1100.15"
"04 Jan 2002","     1072.40","     1099.25","     1072.40","     1096.20"
"03 Jan 2002","     1063.45","     1074.85","     1062.90","     1072.25"
"02 Jan 2002","     1054.95","     1065.25","     1054.10","     1060.75"
"01 Jan 2002","     1058.85","     1071.15","     1052.05","     1055.30"
"31 Dec 2001","     1033.90","     1062.30","     1033.90","     1059.05"
"28 Dec 2001","     1019.90","     1036.35","     1010.45","     1033.80"
"27 Dec 2001","     1033.85","     1037.70","     1017.35","     1020.00"
"26 Dec 2001","     1048.90","     1058.30","     1030.50","     1034.25"
"24 Dec 2001","     1051.00","     1055.00","     1032.60","     1048.50"
"21 Dec 2001","     1061.80","     1061.80","     1043.65","     1050.85"
"20 Dec 2001","     1060.45","     1064.80","     1047.50","     1062.00"
"19 Dec 2001","     1082.50","     1086.35","     1057.10","     1060.75"
"18 Dec 2001","     1089.90","     1098.00","     1071.35","     1082.30"
"14 Dec 2001","     1098.65","     1102.90","     1082.75","     1087.85"
"13 Dec 2001","     1107.75","     1114.15","     1069.95","     1098.75"
"12 Dec 2001","     1110.65","     1121.55","     1104.75","     1107.65"
"11 Dec 2001","     1112.15","     1122.85","     1107.70","     1110.20"
"10 Dec 2001","     1112.15","     1123.55","     1112.15","     1115.25"
"07 Dec 2001","     1110.90","     1122.65","     1109.65","     1112.30"
"06 Dec 2001","     1105.10","     1132.65","     1105.10","     1110.45"
"05 Dec 2001","     1077.95","     1107.15","     1077.95","     1104.55"
"04 Dec 2001","     1066.05","     1082.60","     1065.65","     1077.70"
"03 Dec 2001","     1067.20","     1074.50","     1063.25","     1065.40"
"29 Nov 2001","     1070.30","     1071.00","     1063.00","     1067.15"
"28 Nov 2001","     1076.15","     1082.30","     1067.65","     1070.80"
"27 Nov 2001","     1087.60","     1097.60","     1071.05","     1076.05"
"26 Nov 2001","     1059.25","     1084.65","     1059.25","     1080.60"
"23 Nov 2001","     1063.05","     1075.05","     1057.30","     1059.00"
"22 Nov 2001","     1056.45","     1075.90","     1056.45","     1062.45"
"21 Nov 2001","     1050.40","     1064.85","     1046.30","     1056.35"
"20 Nov 2001","     1067.30","     1082.40","     1046.15","     1050.20"
"19 Nov 2001","     1034.20","     1072.00","     1032.85","     1068.15"
"15 Nov 2001","     1016.05","     1038.35","     1015.15","     1035.70"
"14 Nov 2001","     1005.45","     1017.20","     1004.70","     1015.80"
"13 Nov 2001","     1010.95","     1013.25","      999.85","     1005.40"
"12 Nov 2001","     1004.55","     1014.25","     1003.60","     1010.90"
"09 Nov 2001","      999.10","     1008.95","      999.10","     1004.05"
"08 Nov 2001","      987.50","     1001.15","      985.75","      997.70"
"07 Nov 2001","     1001.95","     1014.10","      984.45","      987.50"
"06 Nov 2001","      991.20","     1007.40","      991.15","     1001.90"
"05 Nov 2001","      997.25","     1001.30","      987.85","      991.05"
"02 Nov 2001","      994.25","     1009.55","      991.95","      997.60"
