Date,Price,Open,High,Low,Vol.,Change %
May 18 2005,4949.4,4898.5,4956.9,4898.5,,
May 17 2005,4898.5,4884.2,4902.0,4880.7,,
May 16 2005,4884.2,4886.5,4887.7,4869.0,,
May 13 2005,4886.5,4893.2,4893.2,4854.2,,
May 12 2005,4893.2,4875.4,4909.8,4875.4,,
May 11 2005,4875.4,4892.4,4896.6,4868.2,,
May 10 2005,4892.4,4910.3,4929.1,4880.2,,
May 09 2005,4910.3,4918.9,4928.7,4895.1,,
May 06 2005,4918.9,4902.3,4924.6,4897.6,,
May 05 2005,4902.3,4882.5,4917.6,4882.5,,
May 04 2005,4882.5,4861.2,4882.5,4847.9,,
May 03 2005,4861.2,4801.7,4862.9,4801.7,,
Apr 29 2005,4801.7,4790.2,4824.4,4773.7,,
Apr 28 2005,4790.2,4789.4,4820.7,4775.5,,
Apr 27 2005,4789.4,4845.5,4845.5,4780.6,,
Apr 26 2005,4845.5,4864.9,4879.6,4831.5,,
Apr 25 2005,4864.9,4849.3,4867.8,4841.3,,
Apr 22 2005,4849.3,4819.6,4859.0,4819.6,,
Apr 21 2005,4819.6,4822.0,4839.1,4805.5,,
Apr 20 2005,4822.0,4855.6,4873.6,4817.8,,
Apr 19 2005,4855.6,4827.1,4862.6,4827.1,,
Apr 18 2005,4827.1,4891.6,4891.6,4794.8,,
Apr 15 2005,4891.6,4945.4,4945.4,4891.6,,
Apr 14 2005,4945.4,4960.8,4960.8,4937.0,,
Apr 13 2005,4960.8,4946.2,4973.8,4946.2,,
Apr 12 2005,4946.2,4973.2,4973.8,4941.1,,
Apr 11 2005,4973.2,4983.6,4983.6,4964.0,,
Apr 08 2005,4983.6,4977.0,4994.1,4975.0,,
Apr 07 2005,4977.0,4947.4,4984.5,4947.4,,
Apr 06 2005,4947.4,4942.9,4953.6,4937.4,,
Apr 05 2005,4942.9,4896.7,4943.8,4896.7,,
Apr 04 2005,4896.7,4914.0,4923.3,4877.0,,
Apr 01 2005,4914.0,4894.4,4942.0,4894.4,,
Mar 31 2005,4894.4,4900.7,4933.8,4894.4,,
Mar 30 2005,4900.7,4919.0,4919.0,4886.5,,
Mar 29 2005,4919.0,4922.5,4924.3,4892.8,,
Mar 24 2005,4922.5,4910.4,4933.7,4904.5,,
Mar 23 2005,4910.4,4937.3,4937.3,4887.2,,
Mar 22 2005,4937.3,4933.5,4946.8,4908.5,,
Mar 21 2005,4933.5,4923.3,4952.2,4923.3,,
Mar 18 2005,4923.3,4922.1,4947.9,4922.1,,
Mar 17 2005,4922.1,4937.6,4952.9,4920.0,,
Mar 16 2005,4937.6,5000.2,5000.2,4928.1,,
Mar 15 2005,5000.2,4975.0,5006.1,4975.0,,
Mar 14 2005,4975.0,4982.0,4995.0,4947.9,,
Mar 11 2005,4982.0,4962.1,4991.6,4962.1,,
Mar 10 2005,4962.1,4996.1,4996.1,4956.8,,
Mar 09 2005,4996.1,5010.9,5038.9,4992.9,,
Mar 08 2005,5010.9,5027.2,5029.6,5001.9,,
Mar 07 2005,5027.2,5036.3,5041.3,5014.5,,
Mar 04 2005,5036.3,5014.8,5042.0,5011.7,,
Mar 03 2005,5014.8,4992.8,5024.0,4992.8,,
Mar 02 2005,4992.8,5000.5,5000.9,4965.9,,
Mar 01 2005,5000.5,4968.5,5004.9,4966.9,,
Feb 28 2005,4968.5,5006.8,5030.2,4968.4,,
Feb 25 2005,5006.8,4972.1,5010.8,4972.1,,
Feb 24 2005,4972.1,4988.5,5002.5,4972.1,,
Feb 23 2005,4988.5,5032.9,5032.9,4970.8,,
Feb 22 2005,5032.9,5060.8,5063.3,5013.2,,
Feb 21 2005,5060.8,5057.2,5077.8,5047.5,,
Feb 18 2005,5057.2,5057.4,5066.5,5045.5,,
Feb 17 2005,5057.4,5053.2,5077.6,5051.8,,
Feb 16 2005,5053.2,5058.9,5059.5,5035.5,,
Feb 15 2005,5058.9,5041.8,5065.7,5036.1,,
Feb 14 2005,5041.8,5044.2,5049.6,5030.5,,
Feb 11 2005,5044.2,5000.1,5045.0,5000.1,,
Feb 10 2005,5000.0,4990.4,5014.8,4977.3,,
Feb 09 2005,4990.4,4995.5,5003.0,4974.5,,
Feb 08 2005,4995.5,4979.8,4995.5,4968.7,,
Feb 07 2005,4979.8,4941.5,4982.8,4941.5,,
Feb 04 2005,4941.5,4908.3,4947.4,4908.3,,
Feb 03 2005,4908.3,4916.2,4924.1,4898.4,,
Feb 02 2005,4916.2,4906.2,4918.8,4897.5,,
Feb 01 2005,4906.2,4852.3,4906.2,4852.3,,
Jan 31 2005,4852.3,4832.8,4879.5,4832.8,,
Jan 28 2005,4832.8,4853.4,4860.4,4827.3,,
Jan 27 2005,4853.4,4847.1,4860.3,4835.0,,
Jan 26 2005,4847.1,4843.2,4860.3,4839.0,,
Jan 25 2005,4843.2,4812.5,4850.0,4803.7,,
Jan 24 2005,4812.5,4803.3,4814.0,4770.1,,
Jan 21 2005,4803.3,4800.8,4813.9,4785.6,,
Jan 20 2005,4800.8,4818.3,4818.3,4783.3,,
Jan 19 2005,4818.3,4823.9,4845.4,4817.5,,
Jan 18 2005,4823.9,4846.7,4852.8,4800.8,,
Jan 17 2005,4846.7,4820.8,4846.7,4820.8,,
Jan 14 2005,4820.8,4800.3,4831.6,4786.5,,
Jan 13 2005,4800.3,4783.6,4809.8,4782.5,,
Jan 12 2005,4783.6,4818.7,4823.2,4765.4,,
Jan 11 2005,4818.7,4840.7,4847.6,4805.0,,
Jan 10 2005,4840.7,4854.1,4858.9,4833.4,,
Jan 07 2005,4854.1,4824.3,4863.5,4819.8,,
Jan 06 2005,4824.3,4806.0,4833.3,4806.0,,
Jan 05 2005,4806.0,4847.0,4847.0,4806.0,,
Jan 04 2005,4847.0,4814.3,4851.6,4809.4,,
Dec 31 2004,4814.3,4820.1,4822.3,4801.1,,
Dec 30 2004,4820.1,4819.8,4826.2,4813.5,,
Dec 29 2004,4819.8,4798.1,4819.8,4787.4,,
Dec 24 2004,4798.1,4787.7,4807.8,4780.9,,
Dec 23 2004,4787.7,4777.4,4789.5,4774.9,,
Dec 22 2004,4777.4,4733.0,4783.7,4733.0,,
Dec 21 2004,4733.0,4731.1,4742.1,4731.1,,
Dec 20 2004,4731.1,4696.8,4744.4,4696.8,,
Dec 17 2004,4696.8,4735.2,4747.3,4689.6,,
Dec 16 2004,4735.2,4728.2,4747.7,4728.2,,
Dec 15 2004,4728.2,4722.8,4750.1,4722.8,,
Dec 14 2004,4722.8,4736.8,4755.0,4709.7,,
Dec 13 2004,4736.8,4694.0,4737.5,4688.7,,
Dec 10 2004,4694.0,4688.4,4719.2,4682.2,,
Dec 09 2004,4688.4,4703.9,4719.2,4675.0,,
Dec 08 2004,4703.9,4728.7,4728.7,4695.6,,
Dec 07 2004,4728.7,4722.8,4741.5,4717.3,,
Dec 06 2004,4722.8,4747.9,4747.9,4707.1,,
Dec 03 2004,4747.9,4751.2,4771.2,4734.8,,
Dec 02 2004,4751.2,4735.7,4758.5,4733.3,,
Dec 01 2004,4735.7,4703.2,4748.6,4703.1,,
Nov 30 2004,4703.2,4749.8,4759.9,4696.8,,
Nov 29 2004,4749.8,4741.5,4791.0,4739.5,,
Nov 26 2004,4741.5,4753.4,4753.4,4726.1,,
Nov 25 2004,4753.4,4719.4,4753.4,4719.4,,
Nov 24 2004,4719.4,4742.4,4750.9,4713.6,,
Nov 23 2004,4742.4,4733.1,4767.7,4733.1,,
Nov 22 2004,4733.1,4760.8,4760.8,4717.4,,
Nov 19 2004,4760.8,4805.3,4805.3,4756.5,,
Nov 18 2004,4805.3,4795.9,4818.3,4785.3,,
Nov 17 2004,4795.9,4770.4,4800.4,4770.2,,
Nov 16 2004,4770.4,4803.1,4807.8,4761.5,,
Nov 15 2004,4803.1,4793.9,4823.8,4789.0,,
Nov 12 2004,4793.9,4776.9,4798.7,4776.9,,
Nov 11 2004,4776.9,4734.5,4779.5,4728.7,,
Nov 10 2004,4734.5,4717.7,4746.4,4717.7,,
Nov 09 2004,4717.7,4716.6,4727.0,4712.0,,
Nov 08 2004,4716.6,4739.8,4739.8,4706.4,,
Nov 05 2004,4739.8,4728.3,4761.9,4728.0,,
Nov 04 2004,4728.3,4718.5,4728.3,4698.2,,
Nov 03 2004,4718.5,4693.2,4723.6,4693.2,,
Nov 02 2004,4693.2,4673.8,4696.9,4673.8,,
Nov 01 2004,4673.8,4624.2,4681.6,4624.2,,
Oct 29 2004,4624.2,4642.8,4649.1,4624.2,,
Oct 28 2004,4642.8,4630.1,4663.4,4620.0,,
Oct 27 2004,4630.1,4583.4,4630.6,4583.4,,
Oct 26 2004,4583.4,4564.5,4585.4,4562.0,,
Oct 25 2004,4564.5,4615.4,4615.4,4551.6,,
Oct 22 2004,4615.4,4617.4,4642.3,4614.2,,
Oct 21 2004,4617.4,4616.4,4642.3,4592.2,,
Oct 20 2004,4616.4,4655.2,4655.2,4599.3,,
Oct 19 2004,4655.2,4626.6,4675.8,4626.6,,
Oct 18 2004,4626.6,4622.7,4638.6,4610.9,,
Oct 15 2004,4622.7,4629.4,4629.9,4605.8,,
Oct 14 2004,4629.4,4634.8,4642.5,4617.0,,
Oct 13 2004,4634.8,4647.9,4675.8,4633.4,,
Oct 12 2004,4647.9,4685.5,4689.4,4634.4,,
Oct 11 2004,4685.5,4698.9,4706.9,4684.1,,
Oct 08 2004,4698.9,4698.7,4724.4,4679.7,,
Oct 07 2004,4698.7,4706.3,4732.9,4686.0,,
Oct 06 2004,4706.3,4707.1,4713.4,4689.2,,
Oct 05 2004,4707.1,4681.8,4714.9,4674.6,,
Oct 04 2004,4681.8,4659.6,4701.5,4659.6,,
Oct 01 2004,4659.6,4570.8,4663.9,4570.8,,
Sep 30 2004,4570.8,4588.1,4607.8,4569.1,,
Sep 29 2004,4588.1,4567.3,4600.9,4567.3,,
Sep 28 2004,4567.3,4541.2,4576.2,4528.1,,
Sep 27 2004,4541.2,4578.1,4578.1,4532.0,,
Sep 24 2004,4578.1,4568.3,4581.9,4557.2,,
Sep 23 2004,4568.3,4592.3,4598.6,4560.7,,
Sep 22 2004,4592.3,4608.4,4630.7,4592.3,,
Sep 21 2004,4608.4,4579.5,4615.9,4578.7,,
Sep 20 2004,4579.5,4591.0,4591.0,4562.0,,
Sep 17 2004,4591.0,4556.5,4602.1,4544.4,,
Sep 16 2004,4556.5,4548.4,4564.0,4545.1,,
Sep 15 2004,4548.4,4545.6,4575.2,4541.9,,
Sep 14 2004,4545.6,4558.1,4561.6,4539.0,,
Sep 13 2004,4558.5,4545.0,4568.0,4543.3,,
Sep 10 2004,4545.0,4538.0,4565.1,4538.0,,
Sep 09 2004,4538.0,4558.4,4558.4,4529.6,,
Sep 08 2004,4558.4,4565.6,4574.0,4553.6,,
Sep 07 2004,4565.6,4563.8,4572.3,4547.3,,
Sep 06 2004,4563.8,4550.8,4569.5,4547.1,,
Sep 03 2004,4550.8,4518.6,4553.4,4508.3,,
Sep 02 2004,4518.6,4502.0,4531.9,4487.5,,
Sep 01 2004,4502.0,4459.3,4502.4,4459.3,,
Aug 31 2004,4459.3,4490.1,4490.1,4458.8,,
Aug 27 2004,4490.1,4453.9,4490.1,4453.6,,
Aug 26 2004,4453.9,4411.6,4453.9,4411.6,,
Aug 25 2004,4411.6,4407.5,4419.3,4399.8,,
Aug 24 2004,4407.5,4405.3,4421.2,4402.4,,
Aug 23 2004,4405.3,4369.2,4423.7,4369.2,,
Aug 20 2004,4369.2,4362.6,4373.2,4349.5,,
Aug 19 2004,4362.6,4355.2,4381.4,4353.2,,
Aug 18 2004,4355.2,4358.7,4360.3,4331.6,,
Aug 17 2004,4358.7,4350.2,4373.7,4338.6,,
Aug 16 2004,4350.2,4301.5,4353.4,4283.0,,
Aug 13 2004,4301.5,4328.1,4334.4,4297.0,,
Aug 12 2004,4328.1,4312.2,4342.9,4312.2,,
Aug 11 2004,4312.2,4350.9,4356.9,4289.6,,
Aug 10 2004,4350.9,4314.4,4350.9,4313.1,,
Aug 09 2004,4314.4,4337.9,4349.2,4293.5,,
Aug 06 2004,4337.9,4413.4,4413.4,4337.9,,
Aug 05 2004,4413.4,4408.1,4432.5,4408.1,,
Aug 04 2004,4408.1,4429.7,4429.7,4376.8,,
Aug 03 2004,4429.7,4415.7,4429.7,4408.1,,
Aug 02 2004,4415.7,4413.1,4419.8,4390.9,,
Jul 30 2004,4413.1,4418.7,4425.3,4398.0,,
Jul 29 2004,4418.7,4356.2,4420.0,4356.2,,
Jul 28 2004,4356.2,4324.9,4370.9,4324.9,,
Jul 27 2004,4324.9,4287.0,4324.9,4287.0,,
Jul 26 2004,4287.0,4326.3,4333.5,4283.2,,
Jul 23 2004,4326.3,4306.3,4349.6,4306.3,,
Jul 22 2004,4306.3,4377.3,4377.3,4306.3,,
Jul 21 2004,4377.3,4339.4,4391.5,4339.4,,
Jul 20 2004,4339.4,4321.1,4348.8,4297.5,,
Jul 19 2004,4321.1,4339.2,4349.3,4321.1,,
Jul 16 2004,4339.2,4340.7,4357.4,4328.3,,
Jul 15 2004,4340.7,4372.6,4372.6,4340.7,,
Jul 14 2004,4372.6,4357.7,4373.2,4324.5,,
Jul 13 2004,4357.7,4360.0,4379.9,4352.6,,
Jul 12 2004,4360.0,4393.2,4395.6,4354.3,,
Jul 09 2004,4393.2,4381.1,4393.2,4356.8,,
Jul 08 2004,4381.1,4358.4,4383.4,4324.1,,
Jul 07 2004,4358.4,4370.7,4392.9,4354.7,,
Jul 06 2004,4370.7,4403.3,4414.3,4365.3,,
Jul 05 2004,4403.3,4407.4,4423.3,4403.3,,
Jul 02 2004,4407.4,4424.7,4430.9,4398.3,,
Jul 01 2004,4424.7,4464.1,4487.9,4424.7,,
Jun 30 2004,4464.1,4512.4,4512.8,4464.1,,
Jun 29 2004,4512.4,4518.7,4518.7,4492.1,,
Jun 28 2004,4518.7,4494.1,4535.1,4478.5,,
Jun 25 2004,4494.1,4503.2,4503.9,4485.2,,
Jun 24 2004,4503.2,4486.7,4516.7,4486.7,,
Jun 23 2004,4486.7,4468.5,4498.1,4468.5,,
Jun 22 2004,4468.5,4502.2,4502.2,4459.8,,
Jun 21 2004,4502.2,4505.8,4511.1,4485.1,,
Jun 18 2004,4505.8,4493.3,4510.5,4474.4,,
Jun 17 2004,4493.3,4491.1,4504.7,4482.0,,
Jun 16 2004,4491.1,4458.6,4508.3,4454.8,,
Jun 15 2004,4458.6,4433.2,4462.3,4433.2,,
Jun 14 2004,4433.2,4484.0,4484.1,4430.3,,
Jun 11 2004,4484.0,4486.1,4492.3,4463.0,,
Jun 10 2004,4486.1,4489.5,4494.4,4475.8,,
Jun 09 2004,4489.5,4504.8,4513.7,4481.2,,
Jun 08 2004,4504.8,4491.6,4515.2,4486.9,,
Jun 07 2004,4491.6,4454.4,4496.3,4454.4,,
Jun 04 2004,4454.4,4435.4,4457.0,4428.3,,
Jun 03 2004,4435.4,4422.8,4435.4,4400.7,,
Jun 02 2004,4422.8,4422.7,4462.1,4422.7,,
Jun 01 2004,4422.7,4430.7,4448.4,4411.4,,
May 28 2004,4430.7,4453.6,4471.3,4423.1,,
May 27 2004,4453.6,4438.3,4470.3,4429.0,,
May 26 2004,4438.3,4418.0,4460.6,4415.3,,
May 25 2004,4418.0,4428.9,4428.9,4396.6,,
May 24 2004,4428.9,4431.4,4466.5,4422.8,,
May 21 2004,4431.4,4428.7,4453.5,4414.4,,
May 20 2004,4428.7,4471.8,4471.8,4418.8,,
May 19 2004,4471.8,4414.4,4471.8,4414.4,,
May 18 2004,4414.4,4403.0,4422.1,4403.0,,
May 17 2004,4403.0,4441.8,4441.8,4363.0,,
May 14 2004,4441.8,4453.8,4453.8,4412.3,,
May 13 2004,4453.8,4412.9,4454.1,4412.9,,
May 12 2004,4412.9,4454.7,4457.7,4410.0,,
May 11 2004,4454.7,4395.2,4454.7,4395.2,,
May 10 2004,4395.2,4498.4,4498.4,4395.2,,
May 07 2004,4498.4,4516.2,4531.2,4463.2,,
May 06 2004,4516.2,4569.5,4571.1,4511.7,,
May 05 2004,4569.5,4547.2,4573.7,4528.6,,
May 04 2004,4547.2,4489.7,4553.8,4489.7,,
Apr 30 2004,4489.7,4519.5,4529.0,4489.7,,
Apr 29 2004,4519.5,4524.5,4540.8,4494.6,,
Apr 28 2004,4524.5,4575.7,4584.5,4524.5,,
Apr 27 2004,4575.7,4571.8,4582.3,4550.2,,
Apr 26 2004,4571.8,4570.0,4586.9,4566.3,,
Apr 23 2004,4570.0,4571.8,4601.6,4565.3,,
Apr 22 2004,4571.8,4539.9,4575.6,4524.5,,
Apr 21 2004,4539.9,4569.0,4569.0,4527.2,,
Apr 20 2004,4569.0,4546.2,4581.7,4546.2,,
Apr 19 2004,4546.2,4537.3,4548.2,4519.8,,
Apr 16 2004,4537.3,4505.5,4540.2,4505.1,,
Apr 15 2004,4505.5,4485.4,4512.1,4478.3,,
Apr 14 2004,4485.4,4515.8,4515.8,4456.2,,
Apr 13 2004,4515.8,4489.7,4525.0,4489.7,,
Apr 08 2004,4489.7,4468.7,4504.7,4468.7,,
Apr 07 2004,4468.7,4472.8,4499.8,4468.7,,
Apr 06 2004,4472.8,4480.7,4495.2,4462.0,,
Apr 05 2004,4480.7,4465.6,4483.1,4451.4,,
Apr 02 2004,4465.6,4410.7,4471.3,4408.0,,
Apr 01 2004,4410.7,4385.7,4419.4,4385.1,,
Mar 31 2004,4385.7,4412.8,4427.2,4382.8,,
Mar 30 2004,4412.8,4406.7,4415.9,4393.5,,
Mar 29 2004,4406.7,4357.5,4417.2,4357.5,,
Mar 26 2004,4357.5,4373.6,4386.9,4345.0,,
Mar 25 2004,4373.6,4309.4,4373.6,4309.4,,
Mar 24 2004,4309.4,4318.5,4341.4,4291.3,,
Mar 23 2004,4318.5,4333.8,4360.6,4318.5,,
Mar 22 2004,4333.8,4417.7,4417.7,4319.5,,
Mar 19 2004,4417.7,4397.9,4428.2,4397.9,,
Mar 18 2004,4397.9,4456.8,4460.0,4397.9,,
Mar 17 2004,4456.8,4428.9,4463.0,4412.8,,
Mar 16 2004,4428.9,4412.9,4438.7,4394.6,,
Mar 15 2004,4412.9,4467.4,4471.2,4412.9,,
Mar 12 2004,4467.4,4445.2,4468.4,4374.5,,
Mar 11 2004,4445.2,4545.3,4545.3,4429.2,,
Mar 10 2004,4545.3,4542.0,4549.8,4520.6,,
Mar 09 2004,4542.0,4553.8,4553.8,4529.2,,
Mar 08 2004,4553.8,4547.1,4562.0,4543.5,,
Mar 05 2004,4547.1,4559.1,4566.2,4521.5,,
Mar 04 2004,4559.1,4525.1,4562.8,4524.7,,
Mar 03 2004,4525.1,4540.1,4540.1,4508.1,,
Mar 02 2004,4540.1,4537.0,4559.2,4522.7,,
Mar 01 2004,4537.0,4492.2,4540.7,4492.2,,
Feb 27 2004,4492.2,4515.9,4556.9,4492.2,,
Feb 26 2004,4515.9,4507.5,4526.9,4500.5,,
Feb 25 2004,4507.5,4496.8,4513.9,4478.7,,
Feb 24 2004,4496.8,4524.3,4537.5,4476.7,,
Feb 23 2004,4524.3,4515.0,4556.4,4515.0,,
Feb 20 2004,4515.0,4515.6,4549.6,4499.2,,
Feb 19 2004,4515.6,4442.9,4517.3,4442.9,,
Feb 18 2004,4442.9,4461.5,4468.9,4442.9,,
Feb 17 2004,4461.5,4408.1,4465.0,4397.3,,
Feb 16 2004,4408.1,4412.0,4412.9,4389.9,,
Feb 13 2004,4412.0,4377.7,4423.9,4377.7,,
Feb 12 2004,4377.7,4396.0,4416.4,4370.2,,
Feb 11 2004,4396.0,4404.9,4416.0,4377.3,,
Feb 10 2004,4404.9,4434.4,4434.4,4400.8,,
Feb 09 2004,4434.4,4402.7,4436.8,4402.7,,
Feb 06 2004,4402.7,4384.4,4407.5,4384.1,,
Feb 05 2004,4384.4,4398.5,4404.0,4378.4,,
Feb 04 2004,4398.5,4390.6,4409.3,4369.1,,
Feb 03 2004,4390.6,4381.4,4392.1,4357.4,,
Feb 02 2004,4381.4,4390.7,4411.6,4366.9,,
Jan 30 2004,4390.7,4411.5,4436.2,4390.7,,
Jan 29 2004,4411.5,4468.1,4468.1,4410.2,,
Jan 28 2004,4468.1,4447.0,4474.2,4426.8,,
Jan 27 2004,4447.0,4445.5,4479.5,4444.8,,
Jan 26 2004,4445.5,4460.8,4482.5,4432.9,,
Jan 23 2004,4460.8,4476.8,4483.0,4438.6,,
Jan 22 2004,4476.8,4511.2,4531.4,4476.8,,
Jan 21 2004,4511.2,4499.3,4511.2,4486.9,,
Jan 20 2004,4499.3,4518.1,4527.5,4498.5,,
Jan 19 2004,4518.1,4487.9,4526.3,4487.7,,
Jan 16 2004,4487.9,4456.1,4491.7,4456.1,,
Jan 15 2004,4456.1,4461.4,4474.0,4443.3,,
Jan 14 2004,4461.4,4440.1,4464.5,4431.1,,
Jan 13 2004,4440.1,4449.6,4477.9,4436.6,,
Jan 12 2004,4449.6,4466.3,4466.3,4443.4,,
Jan 09 2004,4466.3,4494.2,4495.8,4445.1,,
Jan 08 2004,4494.2,4473.0,4520.1,4473.0,,
Jan 07 2004,4473.0,4505.2,4512.1,4466.2,,
Jan 06 2004,4505.2,4513.3,4522.9,4489.9,,
Jan 05 2004,4513.3,4510.2,4515.2,4494.9,,
Jan 02 2004,4510.2,4476.9,4518.0,4476.9,,
Dec 31 2003,4476.9,4470.4,4491.8,4470.4,,
Dec 30 2003,4470.4,4457.5,4477.0,4452.8,,
Dec 29 2003,4457.5,4444.7,4460.9,4432.8,,
Dec 24 2003,4444.7,4440.9,4457.4,4432.9,,
Dec 23 2003,4440.9,4424.0,4440.9,4411.5,,
Dec 22 2003,4424.0,4412.3,4431.5,4392.4,,
Dec 19 2003,4412.3,4397.3,4427.8,4389.0,,
Dec 18 2003,4397.3,4354.2,4402.7,4347.7,,
Dec 17 2003,4354.2,4333.0,4366.5,4333.0,,
Dec 16 2003,4333.0,4348.0,4351.0,4329.0,,
Dec 15 2003,4348.0,4347.6,4397.2,4347.6,,
Dec 12 2003,4347.6,4331.3,4366.8,4329.8,,
Dec 11 2003,4331.3,4335.4,4347.2,4316.2,,
Dec 10 2003,4335.4,4379.6,4379.6,4312.5,,
Dec 09 2003,4379.6,4359.8,4407.5,4359.8,,
Dec 08 2003,4359.8,4367.0,4367.3,4338.3,,
Dec 05 2003,4367.0,4378.2,4385.4,4337.7,,
Dec 04 2003,4378.2,4392.0,4392.0,4371.5,,
Dec 03 2003,4392.0,4378.9,4401.6,4373.0,,
Dec 02 2003,4378.9,4410.0,4416.5,4359.9,,
Dec 01 2003,4410.0,4342.6,4410.0,4342.6,,
Nov 28 2003,4342.6,4361.1,4380.2,4333.2,,
Nov 27 2003,4361.1,4370.3,4390.4,4350.7,,
Nov 26 2003,4370.3,4388.7,4423.6,4366.7,,
Nov 25 2003,4388.7,4382.4,4409.4,4378.1,,
Nov 24 2003,4382.4,4319.0,4384.5,4319.0,,
Nov 21 2003,4319.0,4308.0,4324.0,4295.6,,
Nov 20 2003,4308.0,4327.4,4356.5,4270.5,,
Nov 19 2003,4327.4,4354.7,4354.7,4316.1,,
Nov 18 2003,4354.7,4338.9,4375.3,4338.9,,
Nov 17 2003,4338.9,4397.0,4397.0,4337.3,,
Nov 14 2003,4397.0,4373.0,4412.9,4373.0,,
Nov 13 2003,4373.0,4371.2,4406.8,4361.2,,
Nov 12 2003,4371.2,4345.1,4372.7,4336.2,,
Nov 11 2003,4345.1,4341.8,4349.2,4313.5,,
Nov 10 2003,4341.8,4376.9,4376.9,4338.6,,
Nov 07 2003,4376.9,4324.2,4389.2,4324.2,,
Nov 06 2003,4324.2,4303.4,4337.7,4283.4,,
Nov 05 2003,4303.4,4330.3,4330.3,4288.1,,
Nov 04 2003,4330.3,4332.6,4352.6,4322.4,,
Nov 03 2003,4332.6,4287.6,4338.1,4286.1,,
Oct 31 2003,4287.6,4300.9,4300.9,4274.0,,
Oct 30 2003,4300.9,4265.7,4332.9,4260.3,,
Oct 29 2003,4265.7,4272.9,4293.1,4256.2,,
Oct 28 2003,4272.9,4251.3,4280.1,4251.3,,
Oct 27 2003,4251.3,4239.0,4267.0,4238.1,,
Oct 24 2003,4239.0,4240.2,4248.7,4219.0,,
Oct 23 2003,4240.2,4285.6,4285.6,4212.5,,
Oct 22 2003,4285.6,4352.3,4359.4,4266.1,,
Oct 21 2003,4352.3,4347.5,4377.6,4347.1,,
Oct 20 2003,4347.5,4344.0,4370.4,4329.4,,
Oct 17 2003,4344.0,4339.7,4360.1,4334.5,,
Oct 16 2003,4339.7,4368.8,4371.2,4326.4,,
Oct 15 2003,4368.8,4334.1,4393.8,4334.1,,
Oct 14 2003,4334.1,4362.3,4375.0,4323.9,,
Oct 13 2003,4362.3,4311.0,4362.3,4310.1,,
Oct 10 2003,4311.0,4313.9,4327.0,4291.4,,
Oct 09 2003,4313.9,4268.6,4316.8,4259.2,,
Oct 08 2003,4268.6,4272.0,4315.6,4257.5,,
Oct 07 2003,4272.0,4270.1,4275.6,4241.7,,
Oct 06 2003,4270.1,4274.0,4286.0,4260.2,,
Oct 03 2003,4274.0,4209.1,4285.4,4206.8,,
Oct 02 2003,4209.1,4169.2,4209.1,4169.2,,
Oct 01 2003,4169.2,4091.3,4169.2,4091.3,,
Sep 30 2003,4091.3,4142.7,4164.0,4081.8,,
Sep 29 2003,4142.7,4157.1,4190.7,4135.9,,
Sep 26 2003,4157.1,4202.2,4202.2,4146.4,,
Sep 25 2003,4202.2,4236.4,4236.4,4176.5,,
Sep 24 2003,4236.4,4221.7,4265.3,4221.7,,
Sep 23 2003,4221.7,4228.2,4251.4,4200.8,,
Sep 22 2003,4228.2,4257.0,4257.0,4198.2,,
Sep 19 2003,4257.0,4314.7,4321.0,4244.8,,
Sep 18 2003,4314.7,4293.0,4314.7,4284.4,,
Sep 17 2003,4293.0,4299.0,4329.6,4293.0,,
Sep 16 2003,4299.0,4260.9,4301.9,4259.5,,
Sep 15 2003,4260.9,4237.8,4277.0,4237.8,,
Sep 12 2003,4237.8,4242.2,4276.2,4229.6,,
Sep 11 2003,4242.2,4252.1,4266.2,4227.2,,
Sep 10 2003,4252.1,4263.9,4263.9,4240.7,,
Sep 09 2003,4263.9,4292.1,4293.7,4254.3,,
Sep 08 2003,4292.1,4257.2,4298.0,4250.3,,
Sep 05 2003,4257.2,4248.8,4261.0,4227.1,,
Sep 04 2003,4248.8,4262.1,4270.2,4240.7,,
Sep 03 2003,4262.1,4204.4,4279.1,4204.4,,
Sep 02 2003,4204.4,4204.4,4218.5,4193.3,,
Sep 01 2003,4204.4,4161.1,4222.1,4161.1,,
Aug 29 2003,4161.1,4198.0,4227.7,4161.1,,
Aug 28 2003,4198.0,4206.4,4229.0,4182.5,,
Aug 27 2003,4206.4,4177.4,4214.3,4177.4,,
Aug 26 2003,4177.4,4225.9,4227.8,4171.6,,
Aug 22 2003,4225.9,4223.5,4265.3,4222.0,,
Aug 21 2003,4223.5,4217.4,4250.4,4217.1,,
Aug 20 2003,4217.4,4250.8,4254.4,4196.5,,
Aug 19 2003,4250.8,4272.1,4286.9,4246.3,,
Aug 18 2003,4272.1,4247.3,4272.6,4244.6,,
Aug 15 2003,4247.3,4237.8,4266.4,4233.5,,
Aug 14 2003,4237.8,4180.7,4242.8,4180.7,,
Aug 13 2003,4180.7,4185.6,4216.8,4175.1,,
Aug 12 2003,4185.6,4176.7,4203.5,4170.9,,
Aug 11 2003,4176.7,4147.8,4181.7,4147.8,,
Aug 08 2003,4147.8,4095.6,4160.7,4095.6,,
Aug 07 2003,4095.6,4070.4,4095.6,4059.7,,
Aug 06 2003,4070.4,4121.0,4121.0,4044.9,,
Aug 05 2003,4121.0,4100.1,4131.0,4091.1,,
